Column1,꽃,월,일,계절,꽃말,설명,이미지
460,범의귀,11,,가을,비밀,"당신은 구설수에 오를 운세도 있으므로 오해받지 않도록 하고 비밀스런 이야기는 연인과 단둘이서만 하세요.
여러가지 이야기가 전해 온다. 여자아이가 베게 밑에 이 풀을 깔아 두고 자면 미래의 남편 모습을 볼 수 있다고 한다. 아기를 갖고 싶은 여인이 맨발로 정원을 걸으며 이 풀을 꺾으면 소원을 이룰 수 있다. 악령에 사로잡힌 사람은 이 풀을 꺾기만 해도 주문을 풀 수 있다. 아이의 턱에 이 풀을 놓으면 그 해 에는 병에 걸리지 않는다고 한다.",https://mblogthumb-phinf.pstatic.net/MjAyMjExMThfMjI3/MDAxNjY4NzQ4MDk4MjA4.SV98tqcAGzozRYNlulPVzK5N4Hk5Po7mlFAda9mfSKgg.WGp3_7qeM7b8h49pxUWao-YRoRAqi9I_x8ocZnRTa2Ag.JPEG.lysook7/2.jpg?type=w800
455,부용,11,,가을,섬세한 아름다움,"우아한 사생활을 보내고 있는 당신은 유혹당하기 쉽겠군요. 유혹당하기 전에 사랑하는 사람을 스스로
선택하는 지혜가 필요합니다.",https://i.namu.wiki/i/rI6757-uOQU8RgdehSM7rXPPDOwSjpgFybM_dBI57XMXStVNqqm2vCiwMjK7l_TPv8EolOT9zelsSMfAC7As5A.webp
461,뷰글라스,11,,가을,진실,"정직한 사람이 손해볼 때도 있는 것이 세상살이 입니다. 좋아하는사람이 있다면 당신의 마음을 분명
히 전하세요. 그렇지 않으면 불성실한 라이벌에게 가로채일 수도 있겠군요.",https://mblogthumb-phinf.pstatic.net/MjAxODExMjBfMjgx/MDAxNTQyNjgwNzY2MzE4.RieNmZeF_NmnZm9rdeI0E17P9j5ZxsznSpHfqAKBXrkg.mqgxX3k0m3Dssff0fkdz7PovnUTZiheLPWLTr-Jfw3Qg.JPEG.pndh9720/001061.JPEG?type=w800
450,브리오니아,11,,가을,거절,"감정변화가 심하고 타협을 싫어하는 당신. 반사적으로 싫어하는 것을 줄여 나가면 어떨까요? 그렇지
않으면 외톨이가 되고 맙니다.",https://blog.kakaocdn.net/dn/bhsDmK/btqL8mxEQ54/Zp6ZPz6wK31FRs4KuVX5lK/img.jpg
222,비모란선인장,11,,가을,세계속의 한국,비모란은 접목선인장을 대표하는 종이다. 한국의 접목선인장은 세계적으로 유명하다. 전 세계 유통량의 70% 이상을 한국에서 수출하고 있기 때문이다. 빨간색의 비모란을 바라보면 열정과 아름다움이 동시에 느껴진다.분화용으로 가장 많이 쓰인다. 다른 다육식물과 함께 모듬으로 심어 고급 다육식물 화분으로 판매되기도 한다. 다육식물들이 전자파를 차단해주고 주로 야간에 공기 중의 이산화탄소를 제거하는 기능성이 있어 공부방과 침실에 배치하는 가정이 꾸준이 늘고 있다.,https://www.nihhs.go.kr/user/AttachFiles/FLOWF/1125-1.jpg
214,사막장미,11,,가을,지혜,선인장처럼 체내 물을 많이 저장하고 있는 다육식물도 종류가 참 많다. 컴퓨터의 전자파를 차단하는데 효과가 있다고 알려진 뒤 다육식물은 젊은 층들로부터 꾸준히 사랑을 받고 있다. 아데니아도 꽃말처럼 환경이 좋을 때 몸에 물을 잘 저장했다가 부족할 때 쓰는 훌륭한 지혜를 갖고 있다.사막장미는 대표적인 다육식물 중의 하나로 잎보다는 줄기에 물을 많이 함유하고 있다. 줄기 밑둥 모양도 좋지만 꽃이 아름다워 분화용이나 베란다 같은 곳에 만드는 실내정원용으로 종종 이용된다. 하지만 아데니움속 식물의 수액에는 독성이 있으므로 어린이들이 있는 곳에서는 주의가 필요하다.,https://www.nihhs.go.kr/user/AttachFiles/FLOWF/1110-3.jpg
218,산국,11,,가을,흉내,감국과 비슷하게 피면서 감국인 것처럼 흉내를 내지만 인기가 적어 사람들의 관심을 끌지 못한다. 꽃도 작아 볼품 적지만 향기도 너무 강해 차로도 마실 수가 없기 때문이다.감국보다 꽃은 작지만 꽃이 더 많이 달기고 늦게까지 피기 때문에 화단용으로 좋다. 가을철 도로변에 심어도 좋으며 웬만큼 건조하고나 척박해도 잘 자라 화단용으로 폭넓게 쓸 수 있다.,https://www.nihhs.go.kr/user/AttachFiles/FLOWF/1120-3.jpg
209,산부추,11,,가을,보호,"추어탕에 곁들이거나 전 만들 때 빠지지 않고 들어가는 것이 부추다. 산부추나 참산부추는 부추류의 야생종이다. 채소용 부추만큼 수량은 나지 않지만 부추 특유의 향은 똑 같으며 꽃이 공 모양의 붉은 색으로 바위틈이나 정원에 모아심어 두면 초가을 관상용으로 훌륭하다. 꽃말처럼 산부추, 마늘 같은 알리움류는 톡 쏘는 성분이 있어 싸스나 신종플루 같은 질병에 대한 내성을 길러주는 게 아닌가 싶다.부추는 보통 채소용이 많지만 관상용으로 개발된 품종들도 많다. 꽃꽂이용으로 쓰는 것들은 꽃이 큰 것들이 많으며 분화나 화단용으로 개발된 것들은 잎이나 꽃이 강건하고 아름답다. 자생 산부추나 참산부추는 추위에 강해 전국 어디서든 길러볼 수 있다. 음지나 반 그늘진 곳에서도 잘 자라지만 습지에는 매우 약하다.",https://www.nihhs.go.kr/user/AttachFiles/FLOWF/1101-1.jpg
449,서양모과,11,,가을,유일한 사랑,당신은 겉치레에 신경을 쓰는 사람이군요. 겉치레보다는 내면의 아름다움이 중요하지 않을까요.,https://img1.daumcdn.net/thumb/R800x0/?scode=mtistory2&fname=https%3A%2F%2Fblog.kakaocdn.net%2Fdn%2FqZiiK%2FbtqL8mRXNUe%2Fp6nuBcuSUXueuA6Knm5o9K%2Fimg.jpg
463,서양톱풀,11,,가을,지도력,"아는 척하지 않는 겸손한 태도가 매력적이군요. 하지만 때로는 자신의 매력을 표현하는 것도 연애에
도움이 되겠군요.",https://img1.daumcdn.net/thumb/R1280x0.fjpg/?fname=http://t1.daumcdn.net/brunch/service/user/eiwO/image/9jNAxy39pmqqCtSM25fYwT4hO0U
216,안개초,11,,가을,"간절한 기쁨, 밝은 마음",어느 드라마든 주연과 조연이 있듯 꽃다발과 꽃바구니도 주연과 조연이 있다. 조연이 빛나려면 조연이 참 중요하다. 안개초는 어떤 꽃장식이나 주연을 빛나게 만드는 탁월한 능력을 갖고 있다.작은 꽃들이 가지에 수북히 피어 마치 안개처럼 분위기를 연출해 주기 때문에 안개초라 명명하였다고 한다. 꽃송이들이 아기의 숨결처럼 느껴진다 하여 ''Baby''s breath'' 라고도 부른다. 안개초는 거의 대부분 꽃다발이나 꽃바구니를 만드는 장식용으로 활용된다. 종종 코사지를 만드는 재료로도 쓰인다.,https://www.nihhs.go.kr/user/AttachFiles/FLOWF/1116-3.jpg
213,애기금어초,11,,가을,내 마음을 알아주세요.,"애기금어초는 꽃이 금어초처럼 금붕어 입처럼 생겼다 하여 붙여진 이름이다. 금어초(Antirrhinum sp., snapdragon)와는 다른 형제간이다. 하지만 집안(과명)은 둘 다 현삼과에 속한다.금어초는 하우스나 온실에서 꽃꽂이용 일년초로 재배되지만 애기금어초는 다른 초화류들과 씨앗을 섞어 화단용으로 뿌리고 꽃을 관상하는 일년초다. 요즘은 아예 서로 개화기가 다른 초종들을 함께 섞어 한번 뿌리면 연중 꽃을 볼 수 있도록 만든 혼합종자(mixed seeds)가 판매되고 있어 이용이 간편하다.",https://www.nihhs.go.kr/user/AttachFiles/FLOWF/1106-3.jpg
211,에리카,11,,가을,"고독, 쓸쓸함","에리카, 화원에서 분화나 화단용으로 판매하는 것을 흔히 볼 수 있다. 꽃말을 보면 종명의 멜랑테라에서 유래된 듯 하다.에리카는 꽃이나 잎 모양이 좋아 분화용이나 화단용으로 쓰인다. 꽃이 매우 작은 수상화서(꽃차례가 이삭처럼 끝에 모여서 달림)의 형태를 취하고 있다. 품종에 따라 가을, 겨울 및 봄에 피는 것 등이 있어 연중 꽃을 즐길 수 있다.",https://www.nihhs.go.kr/user/AttachFiles/FLOWF/1103-1.jpg
546,오리엔탈 백합,11,,가을,"순결, 위엄","백합은 누구에게나 익숙한 꽃인만큼 올드한 느낌을 주는 꽃이지만 어느 공간에 어떻게 연출, 배치하느냐에 따라 색다른 매력을 뽐낼 수 있습니다. 보통 줄기 한 대에 꽃이 여러개가 달린 외대와 쌍대를 혼합하여 재배하고 있으며, 백합 품종 중에 가장 진한 향기를 가지고 있어요.",https://file.honestflower.kr/media/images/ingredientimage/1708917458/869_square.webp
226,왕갯쑥부쟁이,11,,가을,만추의 향연,이름처럼 쑥부쟁이류 중 꽃이 가장 크다. 남부지역에서 꽃은 가장 늦게 피며 제주에서는 12월에 핀다.자생지인 제주와 남부지역을 중심으로 종종 쓰인다. 꽃이 크고 눈에 쉽게 띄어 화단용이나 길 가 경관용으로 우수하다. 꽃이 크고 아름다워 분화용으로도 좋으나 꽃수의 확보 및 분화수명 증진 등 개량할 점이 많이 있다.,https://www.nihhs.go.kr/user/AttachFiles/FLOWF/1129-1.jpg
224,처녀치마,11,,가을,"기세, 활달","이름 때문에 참 궁금했던 식물이었다. 잎이 치마를 닮았다는 건지 아님 꽃이 그렇다는 건지도 궁금했고..., 나중에야 그 보라색 통꽃이 처녀들의 스커트처럼 생겼음을 알았다. 잎이 한 겨울을 제외하곤 거의 녹색을 띠고 있어 보기가 좋고 추위에 강해 전국에서 자란다는 것도 좋지만 특히 꽃 모양이 특이하면서도 아름답다. 작년 5월에 하얀 처녀치마를 보았다는 소문을 듣고 몇몇이 팀을 만들어 그 산에 올라 하얀 처녀치마를 찾던 기억이 생생하다.추위에 강하고 키가 낮아 정원용이나 화분용으로 쓸만한 식물이다. 어느 정도 습기를 좋아해 자생지를 보면 주로 계곡 주변에 바위틈 같은 곳에서 자라면서 그 긴 잎들을 아래로 늘여 뜨린다. 정원용으로는 반 그늘진 곳으로 봄에 볕이 잘 들며 물기가 어느 정도 유지되는 곳에 심어야 한다.",https://www.nihhs.go.kr/user/AttachFiles/FLOWF/1127-1.jpg
462,초롱꽃,11,,가을,성실,"내성적인 당신. 사랑에 두려움을 느끼는 면이 많아 모처럼 찾아온 기회를 놓칠 수도 있겠군요. 사랑도 역시 모험입니다.
그리스 신화이다. 밤을 밝히는 별 헤스페로스의 딸 캄파뉼은 황금의 사과가 열리는 올림포스의 과수 원을 지키고 있었다. 어느 날 도적을 발견하고 파수꾼인 백 개의 눈이 달린 거대한 용 드래곤에게 알 리려고 은종을 울렸다. 당황한 도적은 캄파뉼의 가슴을 한칼에 찔러 죽이고 도망치고 말았다. 이튿날 아침 드래곤이 그 무참한 시체를 발견했는데, 꽃의 여신 플로라가 그녀의 죽음을 가엾이 여기고 은종 모양의 아름다운 꽃으로 그 자태를 바꾸었다고 한다. 영국에서는 캔터베리 사원으로 행진 하는 순례 자들이 울리던 방울과 비슷하다 해서 '캔터베리의 종'이라 일컫는다.",https://t2.daumcdn.net/thumb/R720x0.fjpg/?fname=http://t1.daumcdn.net/brunch/service/user/Woh/image/sOsavvgdyDtWDRMLgejVNYiCmcg.jpg
215,칼라,11,,가을,"환희, 열정","이름만큼이나 색상이 곱고 꽃말처럼 모양이 열정적이다. 흰색이 많으며 노란색, 분홍색 등의 유색계도 흔히 나온다. 꽃색이 선명하며 모양이 매우 아름답다. 관상부위인 꽃은 실제로는 잎이 변형된 것으로 화포(spathe)이며, 꽃 조직인 암수술은 화포에 싸여 작은 이삭모양으로 안에 달려있다.여름에 시원하고 겨울이 따뜻한 곳에서는 화단용으로 기를 수 있다. 우리나라에서는 개화기간이 길어 분화용으로도 쓰이지만 꽃꽂이용으로 많이 쓰인다. 결혼식 신부의 부케용 또는 각종 고급 꽃바구니나 꽃다발 만들 때 주 재료로 쓰인다.",https://www.nihhs.go.kr/user/AttachFiles/FLOWF/1112-3.jpg
458,크리스마스로즈,11,,가을,추억,신비한 매력이 있는 당신은 희망이 큰 사람이어서 결혼이 늦어지기 쉽겠군요.,https://img1.daumcdn.net/thumb/R1280x0.fjpg/?fname=http://t1.daumcdn.net/brunch/service/user/eiwO/image/WG1Fqg1O7OVCg1oPlTAYam9R_yg
219,털머위,11,,가을,한결같은 마음,지금쯤에도 남녘 바닷가에 가면 바위틈에 노란 꽃의 털머위가 피어있을 텐데... 본격적인 겨울이 되기 전까지 가장 늦게까지 피어있는 야생화가 바로 이 털머위가 아닌가 싶다. 제주에서는 더 늦게까지 피며 초겨울에도 종종 노란 꽃을 볼 수 있다. 여기 중부지역에서는 바깥에서 추워 겨울에 잎은 죽고 뿌리만 남아 겨우 월동하지만 남부지역에서는 잎이 겨울동안 상록을 유지한다.잎 모양이 좋아 실내 분화용 또는 실내정원용 소재로 흔히 쓰이며 온도만 맞으면 잎은 연중 같은 모양으로 한결같은 질감을 보여준다.,https://www.nihhs.go.kr/user/AttachFiles/FLOWF/1121-1.jpg
459,하늘나리,11,,가을,장엄,"유혹에 약한 타입이군요. 유혹에 넘어가지 말고 당당한 위엄을 갖고 살아갈 때 행복으로 가는 길이라 는 것을 잊지마세요.
아담과 이브가 에덴 동산에서 쫓겨날 때 이브가 흘린 눈물이 땅에 떨어져 백합꽃이 되었다고 한다. 백 합은 순결을 상징. 새색시와 새신랑의 머리 위에 이 꽃과 밀의 화관을 만들어 씌워주면서 알찬 인생을 살도록 축복해 주는 풍습이 있다. 그 하얀 색이 순진무구함을 연상케 한다. '성모 마라아의 꽃'이기도
하다.",https://cdn.ksilbo.co.kr/news/photo/200810/cu0708-3_38696_0.jpg
221,협죽도,11,,가을,"주의, 방심은 금물",꽃말처럼 줄기나 잎에 독성이 있어 문지르거나 혀로 깨물거나 하면 상당한 장해를 유발할 수 있어 방심은 금물이다. 봄에 꽃가루가 눈 속에 들어가면 심한 알레르기가 유발된다.제주 등 남부지역에서 길가 조경수로 흔히 이용하고 있다. 유럽에서도 대형화분에 심겨 관상용으로 흔히 쓰인다. 잎이나 줄기를 심하게 문지르거나 꽃가루가 눈 속에 들어가면 부작용이 생기지만 나무의 껍질과 뿌리는 강심제로 쓰인다.,https://www.nihhs.go.kr/user/AttachFiles/FLOWF/1123-1.jpg
457,황금싸리,11,,가을,겸손,"당신의 운세는 정말로 훌륭하군요. 그렇지만 주위의 협력이 있어야만 성공하겠군요. 그 점을 잊지 마
세요.",https://img1.daumcdn.net/thumb/R720x0.q80/?scode=mtistory2&fname=https%3A%2F%2Ft1.daumcdn.net%2Fcfile%2Ftistory%2F99A448335A0BF6A223
456,흰색동백,11,,가을,비밀스런 사랑,"가련한 마음을 가슴속에 감춘 당신이지만 비밀스럽더라도 격렬한 사랑을 하겠군요.
봄에는 춘(椿:동백나무), 여름에는 하(夏:개오동 나무), 가을에는 추(萩:가래 나무), 겨울에는 종(終:종 엽). 동백이란 봄을 대표하는 꽃. 동백이 유럽에 소개 된 것은 17세기. 지금은 세계 각지에 아름다운 ' 카멜리아 가든'이 있다. 유명한 것은 캘리포니아의 헌팅턴 가든. 난대성 상록 나무. 마력이 있다고 믿 어져 왔다. 눈처럼 하얗고 향기가 없어서 '순결'의 상징이기도 하다.",https://cdn.jejusori.net/news/photo/200702/27115_29290_4846.jpg
227,감귤,12,,겨울,"순결, 친애","귤로와인, 감귤쌀, 감귤잼, 감귤식초..., 감귤로 만든 기능성 식품들이 다양하게 개발되고 있다. 비타민도 섭취하고 건강한 기능성 성분도 흡수하고 이 계절에 가장 많이 먹는 과실이다.과일을 따서 생식하는 식용으로 재배되는 것이 대부분이다. 감귤류 중 금감이나 유자 등은 화분에 심어 실내 관상용으로도 쓰인다. 노란 열매가 달린채 2-3개월간 유지되기 때문에 가정 베란다나 사무용 건물의 출입구에 두면 출퇴근길 관상용으로 훌륭하다.",https://www.nihhs.go.kr/user/AttachFiles/FLOWF/1201-1.jpg
467,국화,12,,겨울,고결,고생끝에 낙이라고 어려움 속에서도 밝고 명랑하며 성실한 당신은 이제 행운을 잡겠군요.,https://image.ajunews.com/content/image/2014/10/21/20141021082705715294.jpg
